Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Garrett,2026-04-03 15:00 UTC,58.8,67.9,51.1,15.6,17.4,12.9,63
MedHab,Garrett,2026-04-03 16:00 UTC,60.3,64.9,53.3,15.4,16.7,12.9,61
MedHab,Garrett,2026-04-03 17:00 UTC,58.8,65.9,54.6,15.2,19.5,12,58
MedHab,Garrett,2026-04-03 18:00 UTC,58.6,67.4,55.8,18.6,20.4,15.2,53
MedHab,Garrett,2026-04-03 19:00 UTC,59.1,65.1,55.4,17.5,19.1,15.1,60
MedHab,Garrett,2026-04-03 20:00 UTC,63.4,69.6,56.4,17.3,19.3,13.5,62
MedHab,Garrett,2026-04-03 21:00 UTC,60.3,67.8,53.8,19.1,21.9,15.2,62
MedHab,Garrett,2026-04-03 22:00 UTC,59.4,64.2,55.7,19.1,23.5,14.3,62
MedHab,Garrett,2026-04-03 23:00 UTC,60.1,69.6,53.2,19.7,26.7,16.3,61
MedHab,Garrett,2026-04-04 00:00 UTC,63.7,71.9,54.6,20,26.3,17,61
MedHab,Garrett,2026-04-04 01:00 UTC,63.8,71,58.3,18.8,20.7,16.2,62
MedHab,Garrett,2026-04-04 02:00 UTC,61.8,67.7,58.5,19.7,37.4,17.3,61
MedHab,Garrett,2026-04-04 03:00 UTC,62.8,72.1,55.2,18.3,20.9,16.6,62
MedHab,Garrett,2026-04-04 04:00 UTC,68.4,73.7,59.2,18.8,21.5,16,62
MedHab,Garrett,2026-04-04 05:00 UTC,64.6,71.4,55.6,18.4,20.9,15.4,62
MedHab,Garrett,2026-04-04 06:00 UTC,56.8,64.6,50.9,17.4,18.8,15.5,60
MedHab,Garrett,2026-04-04 07:00 UTC,62,70.9,55.4,17.8,19.5,16.1,62
MedHab,Garrett,2026-04-04 08:00 UTC,62.4,66,57,16.8,19.7,13.4,62
MedHab,Garrett,2026-04-04 09:00 UTC,58.4,62.8,55.4,16.9,18.3,15.4,61
