Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Ransom,2026-05-03 15:00 UTC,64.9,72.3,56.3,17.5,23.6,14.6,61
MedHab,Ransom,2026-05-03 16:00 UTC,56.3,64.7,51,16.1,19.3,12.5,60
MedHab,Ransom,2026-05-03 17:00 UTC,56.5,62.1,53.7,16.4,23.3,11.9,61
MedHab,Ransom,2026-05-03 18:00 UTC,57.8,61.9,52.3,14.7,21.4,12.2,50
MedHab,Ransom,2026-05-03 19:00 UTC,60,65.9,55.3,17.6,24.7,15.1,61
MedHab,Ransom,2026-05-03 20:00 UTC,56.6,62.7,53.5,17.6,22.4,10.1,59
MedHab,Ransom,2026-05-03 21:00 UTC,59.8,70.4,51.4,17.3,21.6,14.7,61
MedHab,Ransom,2026-05-03 22:00 UTC,54.1,58.5,50.9,18.1,28.3,15.3,55
MedHab,Ransom,2026-05-03 23:00 UTC,55.4,60,51.6,18,24.8,13.6,61
MedHab,Ransom,2026-05-04 00:00 UTC,57.2,59.9,53.2,18.4,23.2,15.8,61
MedHab,Ransom,2026-05-04 01:00 UTC,53.7,61,49.4,17.6,21.7,12.5,61
MedHab,Ransom,2026-05-04 02:00 UTC,60.7,68.4,54.4,17.8,21.6,13.8,54
MedHab,Ransom,2026-05-04 03:00 UTC,63.5,69.1,60.8,14.7,21.3,13.6,42
MedHab,Ransom,2026-05-04 04:00 UTC,62.3,69.9,56.6,13.7,16.7,12,61
MedHab,Ransom,2026-05-04 05:00 UTC,58.5,68.2,52.6,13.8,14.9,12.1,56
MedHab,Ransom,2026-05-04 06:00 UTC,60.4,65.4,56.3,16,26.3,13.3,60
MedHab,Ransom,2026-05-04 07:00 UTC,61.1,66.9,56.2,16.5,19.8,12.2,54
MedHab,Ransom,2026-05-04 08:00 UTC,60.9,71.2,53.9,14.9,19.6,12.2,53
MedHab,Ransom,2026-05-04 09:00 UTC,65.6,79.1,56.9,12.9,14.6,11.6,61
MedHab,Ransom,2026-05-04 10:00 UTC,62.4,74.7,56.4,14.7,25.9,10.6,43
