Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Thornburg,2026-05-03 13:00 UTC,60.1,68.7,55.7,21.2,25.2,14.6,60
MedHab,Thornburg,2026-05-03 14:00 UTC,59.8,64.9,55.3,21.3,26.1,18.6,60
MedHab,Thornburg,2026-05-03 15:00 UTC,56.8,64.2,50.8,21.6,29.2,17.8,62
MedHab,Thornburg,2026-05-03 16:00 UTC,55.9,62.2,50.8,21.2,30.2,15.7,60
MedHab,Thornburg,2026-05-03 17:00 UTC,57.3,64.2,49.5,21.7,25.2,14.4,62
MedHab,Thornburg,2026-05-03 18:00 UTC,59.8,64,54.8,20.5,28.5,13.2,58
MedHab,Thornburg,2026-05-03 19:00 UTC,56.6,60.6,50.1,20.5,26.9,17.5,60
MedHab,Thornburg,2026-05-03 20:00 UTC,55.6,59.4,53.3,19.9,24.4,15.3,61
MedHab,Thornburg,2026-05-03 21:00 UTC,55.3,58.9,50.5,19.8,23.6,12.4,61
MedHab,Thornburg,2026-05-03 22:00 UTC,56.6,61.9,53.7,19.3,22.3,14,61
MedHab,Thornburg,2026-05-03 23:00 UTC,56.8,59.6,52.4,21,23.9,13.3,60
MedHab,Thornburg,2026-05-04 00:00 UTC,58.3,61,56,20.8,23.2,17.6,60
MedHab,Thornburg,2026-05-04 01:00 UTC,56.1,60.4,53,20.1,23.3,16.4,61
MedHab,Thornburg,2026-05-04 02:00 UTC,54.2,56.9,51.2,19.3,21.7,16.3,61
MedHab,Thornburg,2026-05-04 03:00 UTC,54.9,58.4,51.5,19.3,22,16.4,61
MedHab,Thornburg,2026-05-04 04:00 UTC,54.5,60.1,50.6,19.8,35.5,15.4,60
MedHab,Thornburg,2026-05-04 05:00 UTC,60.4,73.6,54.6,19.1,24.1,16.4,56
MedHab,Thornburg,2026-05-04 06:00 UTC,54.2,57.1,51.9,18.3,21.3,12.5,61
MedHab,Thornburg,2026-05-04 07:00 UTC,53,59.4,48.5,18.8,22.9,16.4,59
MedHab,Thornburg,2026-05-04 08:00 UTC,52.8,59.6,46.9,17.6,21.1,14.9,61
MedHab,Thornburg,2026-05-04 09:00 UTC,56.5,68.3,48.4,18.2,24.6,15.3,61
MedHab,Thornburg,2026-05-04 10:00 UTC,52.6,58.1,48.4,21.7,32.5,14.8,61
MedHab,Thornburg,2026-05-04 11:00 UTC,55.5,63.7,50.8,21,27.4,17.9,61
MedHab,Thornburg,2026-05-04 12:00 UTC,57.9,64.2,53.6,19.2,28.4,15.3,60
MedHab,Thornburg,2026-05-04 13:00 UTC,57.5,64.4,52.1,19.7,28,11.4,61
MedHab,Thornburg,2026-05-04 14:00 UTC,61.8,66.4,57.3,21,28.3,12.1,61
MedHab,Thornburg,2026-05-04 15:00 UTC,61.9,65.8,57.7,21.3,25.2,18.7,60
MedHab,Thornburg,2026-05-04 16:00 UTC,58.1,61,53.2,19.1,22.5,16.1,60
MedHab,Thornburg,2026-05-04 17:00 UTC,56.1,62.3,51.1,20.4,25.5,14.9,61
MedHab,Thornburg,2026-05-04 18:00 UTC,57.3,60.8,51.3,21.9,25.8,16.5,61
MedHab,Thornburg,2026-05-04 19:00 UTC,58,65.2,53.1,20.7,24.5,14.3,61
MedHab,Thornburg,2026-05-04 20:00 UTC,58.1,64.8,52.9,21.3,25.5,18.9,61
MedHab,Thornburg,2026-05-04 21:00 UTC,56.5,60,53.7,20.6,23.7,15.1,60
MedHab,Thornburg,2026-05-04 22:00 UTC,58.1,62.9,53.9,20.3,23.2,14.9,61
MedHab,Thornburg,2026-05-04 23:00 UTC,56,64.3,52,21.9,31.1,15.9,61
MedHab,Thornburg,2026-05-05 00:00 UTC,60.9,64.5,56.9,22.4,25.7,18,61
MedHab,Thornburg,2026-05-05 01:00 UTC,59.6,64.8,54.3,21.7,25.3,17.9,60
MedHab,Thornburg,2026-05-05 02:00 UTC,57,64,53.7,20,22.9,17.8,60
MedHab,Thornburg,2026-05-05 03:00 UTC,56.6,72.7,54.1,19,23.6,14.6,61
MedHab,Thornburg,2026-05-05 04:00 UTC,60,67.6,56.4,18.1,28.2,14.9,61
MedHab,Thornburg,2026-05-05 05:00 UTC,59.4,63.7,55.8,18.1,23.1,14.5,59
MedHab,Thornburg,2026-05-05 06:00 UTC,60.9,65.9,56.5,17.5,20.1,16,58
MedHab,Thornburg,2026-05-05 07:00 UTC,63.4,75.8,58.1,16.9,20.8,13.7,60
MedHab,Thornburg,2026-05-05 08:00 UTC,61,68.8,57,17.4,20.7,14.7,61
MedHab,Thornburg,2026-05-05 09:00 UTC,60.1,63.5,56.2,17.7,28.1,13.1,60
MedHab,Thornburg,2026-05-05 10:00 UTC,60.1,65,56.6,17.3,24.9,12,61
MedHab,Thornburg,2026-05-05 11:00 UTC,58.2,62.2,55.3,17.1,21.6,13.6,61
MedHab,Thornburg,2026-05-05 12:00 UTC,65.8,73,60.4,17.6,22.3,13.8,60
MedHab,Thornburg,2026-05-05 13:00 UTC,57.7,67.6,52.4,17.3,22.2,12.9,61
MedHab,Thornburg,2026-05-05 14:00 UTC,59.8,65.2,53,19.1,27.1,16.8,61
MedHab,Thornburg,2026-05-05 15:00 UTC,62,69.2,56.6,19.8,22.4,16,61
MedHab,Thornburg,2026-05-05 16:00 UTC,60.2,68.5,51.6,21.2,25.8,15.4,60
MedHab,Thornburg,2026-05-05 17:00 UTC,56.8,60.6,51.7,20.7,27.1,17.1,60
MedHab,Thornburg,2026-05-05 18:00 UTC,58.4,65.2,52.7,20.2,23.5,18.2,61
MedHab,Thornburg,2026-05-05 19:00 UTC,57.6,68.9,53.9,19.9,25.5,16.5,61
MedHab,Thornburg,2026-05-05 20:00 UTC,58.9,64,54.5,19.8,30.8,15.6,61
MedHab,Thornburg,2026-05-05 21:00 UTC,61.6,67.7,56,19.6,22.8,17.2,61
MedHab,Thornburg,2026-05-05 22:00 UTC,59.1,64.8,52.8,18.4,22,14.4,60
MedHab,Thornburg,2026-05-05 23:00 UTC,55.8,62.1,50.8,19.6,22.4,14.7,61
MedHab,Thornburg,2026-05-06 00:00 UTC,62.7,73.9,57.8,20.1,25.2,17.2,61
MedHab,Thornburg,2026-05-06 01:00 UTC,56.2,61.4,53,17.2,19.3,15.4,60
MedHab,Thornburg,2026-05-06 02:00 UTC,58.4,64,53.9,18.1,22.4,14.7,60
MedHab,Thornburg,2026-05-06 03:00 UTC,59.4,66.3,51.3,17.8,23.4,13.5,61
MedHab,Thornburg,2026-05-06 04:00 UTC,55.8,60.9,50.9,18.2,22.4,15.9,61
MedHab,Thornburg,2026-05-06 05:00 UTC,56.4,59.8,51.8,19,29.6,16.4,61
MedHab,Thornburg,2026-05-06 06:00 UTC,56.4,63.6,52.2,20.6,37.9,15.5,61
MedHab,Thornburg,2026-05-06 07:00 UTC,58.9,69.5,54,19.6,31.1,14.5,59
MedHab,Thornburg,2026-05-06 08:00 UTC,60.1,66,54,20.2,35.9,9.8,59
MedHab,Thornburg,2026-05-06 09:00 UTC,61.3,70.6,54.6,20.6,41.3,14.3,61
MedHab,Thornburg,2026-05-06 10:00 UTC,54.6,64.8,48.9,21.1,29.4,15.9,60
MedHab,Thornburg,2026-05-06 11:00 UTC,55.1,62.7,49,18.4,21.5,15.2,61
MedHab,Thornburg,2026-05-06 12:00 UTC,53,64.3,48.1,19.1,23.6,15,61
MedHab,Thornburg,2026-05-06 13:00 UTC,56.4,69.1,46.8,18.4,25.2,14.6,59
MedHab,Thornburg,2026-05-06 14:00 UTC,62.7,69.1,57.3,18,21.9,15.2,67
MedHab,Thornburg,2026-05-06 15:00 UTC,59.2,68.8,53.7,19.2,27.2,14.9,66
MedHab,Thornburg,2026-05-06 16:00 UTC,60.5,67.4,55.8,19.3,30.3,15.3,65
MedHab,Thornburg,2026-05-06 17:00 UTC,60.7,70.4,53,17.9,25.9,12,67
MedHab,Thornburg,2026-05-06 18:00 UTC,60.3,65.3,55.7,19.3,21.8,16.7,66
MedHab,Thornburg,2026-05-06 19:00 UTC,61.1,70,55.6,19.4,22.6,16.1,67
MedHab,Thornburg,2026-05-06 20:00 UTC,61.2,65.4,56.8,20,22.6,17.2,66
MedHab,Thornburg,2026-05-06 21:00 UTC,64.4,75.5,56.9,17.6,22,11,47
MedHab,Thornburg,2026-05-06 22:00 UTC,63.8,69,55.8,18,25.8,14.7,67
MedHab,Thornburg,2026-05-06 23:00 UTC,62.4,66.6,58.1,19.1,24.3,14.7,60
MedHab,Thornburg,2026-05-07 00:00 UTC,61.6,67.7,56.7,20.6,27.5,17.1,59
MedHab,Thornburg,2026-05-07 01:00 UTC,66.3,71.1,55.7,18.6,26.5,15.9,66
MedHab,Thornburg,2026-05-07 02:00 UTC,61.2,64.7,57.8,18.1,25,15.8,65
MedHab,Thornburg,2026-05-07 03:00 UTC,64.4,72.9,58.8,18.7,23.2,15.9,67
MedHab,Thornburg,2026-05-07 04:00 UTC,64.4,70.1,58.1,16.7,22,11.9,66
MedHab,Thornburg,2026-05-07 05:00 UTC,65.2,70,60.1,18.2,23.4,14.4,67
MedHab,Thornburg,2026-05-07 06:00 UTC,62.7,69,55.9,18.5,22.1,15.9,66
MedHab,Thornburg,2026-05-07 07:00 UTC,58.7,64,54.2,17.9,20.7,15.1,64
MedHab,Thornburg,2026-05-07 08:00 UTC,62.2,70.1,58.8,19.4,30,14.9,67
MedHab,Thornburg,2026-05-07 09:00 UTC,62.5,73.3,56.5,18.4,27,15.2,67
MedHab,Thornburg,2026-05-07 10:00 UTC,62.7,65.7,59.5,18.5,28.4,14.1,65
