Company,Device,Hour (UTC),HR avg,HR max,HR min,RR avg,RR max,RR min,cnt
MedHab,Wilson,2026-05-03 15:00 UTC,54.7,58.9,51,15.4,19.3,12.2,61
MedHab,Wilson,2026-05-03 16:00 UTC,53.9,63.5,50.4,14.8,18.1,12.6,61
MedHab,Wilson,2026-05-03 17:00 UTC,52.6,56.7,49.5,15.7,18.1,12.7,60
MedHab,Wilson,2026-05-03 18:00 UTC,55.3,63.4,51.1,14.9,26.7,12.8,58
MedHab,Wilson,2026-05-03 19:00 UTC,57.2,60.7,53.6,15.5,19.7,12.7,60
MedHab,Wilson,2026-05-03 20:00 UTC,56.7,64,52.9,15.7,18.8,13.6,61
MedHab,Wilson,2026-05-03 21:00 UTC,57.1,61.8,50.9,15.2,18.4,12.9,61
MedHab,Wilson,2026-05-03 22:00 UTC,55.8,61.7,51.8,15.1,21,12.4,61
MedHab,Wilson,2026-05-03 23:00 UTC,55.9,63.1,49,15.4,19.2,12.6,61
MedHab,Wilson,2026-05-04 00:00 UTC,55.5,59,50.5,15.8,28.7,13.7,59
MedHab,Wilson,2026-05-04 01:00 UTC,57.6,61.4,55,16.4,19.9,14.5,61
MedHab,Wilson,2026-05-04 02:00 UTC,59.5,68.5,54,15.4,17,13.1,61
MedHab,Wilson,2026-05-04 03:00 UTC,56.6,63.7,51.5,15.7,18.4,13,61
MedHab,Wilson,2026-05-04 04:00 UTC,59.1,67.2,52,15.5,20.6,13.8,60
MedHab,Wilson,2026-05-04 05:00 UTC,60.7,75.6,55.3,16.1,19.4,14,55
MedHab,Wilson,2026-05-04 06:00 UTC,58.9,64.4,55.7,15,17.6,13.7,61
MedHab,Wilson,2026-05-04 07:00 UTC,57.8,62.6,52.9,15.2,19.7,12.9,60
MedHab,Wilson,2026-05-04 08:00 UTC,62.1,65.5,59.7,14.6,17.2,13.2,61
MedHab,Wilson,2026-05-04 09:00 UTC,62.4,66.5,59,14.8,21.4,13,60
MedHab,Wilson,2026-05-04 10:00 UTC,59.5,62.6,55.9,14.5,19,12.5,61
MedHab,Wilson,2026-05-04 11:00 UTC,55.9,61.2,50,14.5,16.7,12.7,61
MedHab,Wilson,2026-05-04 12:00 UTC,57.5,61,53.1,14.8,26.9,11,60
MedHab,Wilson,2026-05-04 13:00 UTC,57.2,61.1,53.1,14.9,19.5,12.7,61
MedHab,Wilson,2026-05-04 14:00 UTC,54,58.7,49.5,14.6,17.2,13,61
